,trial_in_session,final_socnonsoc
16461,405,1.0
16462,411,1.0
16463,413,1.0
16464,433,1.0
16465,485,1.0
16466,497,0.0
16467,512,1.0
16468,530,0.0
16469,573,0.0
16470,578,0.0
16471,591,1.0
16472,595,1.0
16473,598,0.0
16474,607,1.0
16475,609,1.0
16476,626,1.0
16477,666,1.0
16478,668,0.0
16479,674,0.0
16480,681,0.0
16481,691,0.0
16482,695,0.0
16483,704,1.0
16484,721,1.0
16485,725,1.0
16486,736,1.0
16487,745,1.0
16488,18,0.0
16489,33,1.0
16490,34,0.0
16491,55,0.0
16492,63,0.0
16493,74,1.0
16494,79,0.0
16495,88,1.0
16496,89,1.0
16497,94,0.0
16498,104,1.0
16499,111,0.0
16500,113,1.0
16501,122,0.0
16502,124,0.0
16503,135,0.0
16504,169,1.0
16505,179,0.0
16506,213,1.0
16507,226,1.0
16508,230,0.0
16509,243,1.0
16510,247,0.0
16511,249,1.0
16512,258,0.0
16513,266,0.0
16514,271,0.0
16515,273,1.0
16516,281,0.0
16517,290,1.0
16518,291,0.0
16519,294,0.0
16520,298,1.0
16521,310,0.0
16522,313,0.0
16523,335,1.0
16524,355,0.0
16525,381,0.0
16526,420,1.0
16527,429,1.0
16528,440,1.0
16529,442,0.0
16530,445,0.0
16531,447,1.0
16532,458,0.0
16533,462,0.0
16534,467,0.0
16535,485,1.0
16536,486,0.0
16537,503,0.0
16538,511,1.0
16539,522,1.0
16540,540,0.0
16541,543,1.0
16542,552,1.0
16543,563,0.0
16544,570,1.0
16545,575,0.0
16546,585,0.0
16547,614,1.0
16548,635,0.0
16549,646,0.0
16550,692,1.0
16551,696,1.0
16552,700,1.0
16553,704,1.0
16554,740,1.0
16555,748,0.0
16556,6,0.0
16557,66,0.0
16558,68,1.0
16559,85,1.0
16560,108,1.0
16561,117,0.0
16562,119,1.0
16563,124,0.0
16564,132,0.0
16565,136,0.0
16566,142,0.0
16567,162,1.0
16568,165,0.0
16569,166,0.0
16570,167,0.0
16571,174,0.0
16572,177,0.0
16573,188,0.0
16574,194,0.0
16575,199,0.0
16576,202,0.0
16577,205,0.0
16578,206,0.0
16579,231,0.0
16580,232,0.0
16581,237,0.0
16582,238,1.0
16583,240,1.0
16584,247,0.0
16585,263,0.0
16586,282,1.0
16587,285,0.0
16588,295,0.0
16589,296,0.0
16590,312,1.0
16591,319,0.0
16592,336,0.0
16593,348,0.0
16594,353,0.0
16595,391,0.0
16596,395,1.0
16597,411,0.0
16598,424,0.0
16599,439,0.0
16600,468,0.0
16601,472,0.0
16602,474,1.0
16603,488,0.0
16604,494,0.0
16605,495,0.0
16606,501,0.0
16607,508,0.0
16608,516,0.0
16609,521,0.0
16610,526,0.0
16611,529,0.0
16612,556,0.0
16613,561,1.0
16614,564,1.0
16615,579,1.0
16616,585,0.0
16617,649,0.0
16618,651,1.0
16619,675,1.0
16620,679,0.0
16621,696,1.0
16622,705,0.0
16623,706,0.0
16624,711,0.0
16625,714,0.0
16626,723,1.0
16627,4,0.0
16628,13,0.0
16629,35,0.0
16630,56,0.0
16631,61,0.0
16632,75,0.0
16633,77,1.0
16634,86,1.0
16635,126,0.0
16636,129,1.0
16637,130,0.0
16638,132,0.0
16639,144,0.0
16640,155,0.0
16641,163,1.0
16642,180,0.0
16643,184,1.0
16644,188,0.0
16645,200,0.0
16646,201,1.0
16647,208,0.0
16648,209,0.0
16649,211,0.0
16650,217,0.0
16651,220,0.0
16652,236,0.0
16653,238,0.0
16654,248,0.0
16655,275,0.0
16656,283,0.0
16657,287,0.0
16658,293,1.0
16659,306,0.0
16660,313,0.0
16661,314,1.0
16662,319,0.0
16663,325,1.0
16664,326,1.0
16665,340,0.0
16666,345,1.0
16667,346,1.0
16668,365,0.0
16669,383,1.0
16670,395,0.0
16671,398,0.0
16672,401,1.0
16673,408,1.0
16674,412,1.0
16675,413,0.0
16676,434,0.0
16677,442,0.0
16678,447,0.0
16679,448,0.0
16680,450,0.0
16681,468,0.0
16682,480,0.0
16683,489,0.0
16684,506,0.0
16685,512,1.0
16686,523,1.0
16687,528,0.0
16688,532,1.0
16689,547,0.0
16690,551,1.0
16691,559,1.0
16692,565,0.0
16693,577,1.0
16694,586,0.0
16695,605,0.0
16696,624,1.0
16697,629,1.0
16698,636,1.0
16699,649,1.0
16700,665,0.0
16701,673,0.0
16702,674,0.0
16703,702,0.0
16704,714,0.0
16705,720,0.0
16706,731,1.0
16707,741,0.0
16708,742,1.0
16709,746,0.0
16710,4,0.0
16711,6,1.0
16712,11,1.0
16713,18,0.0
16714,19,1.0
16715,33,1.0
16716,37,1.0
16717,46,1.0
16718,58,1.0
16719,71,0.0
16720,79,1.0
16721,100,1.0
16722,107,1.0
16723,117,0.0
16724,118,0.0
16725,119,1.0
16726,135,1.0
16727,158,0.0
16728,165,1.0
16729,175,0.0
16730,182,1.0
16731,189,1.0
16732,191,0.0
16733,192,0.0
16734,209,0.0
16735,214,1.0
16736,216,1.0
16737,235,0.0
16738,239,0.0
16739,254,0.0
16740,256,1.0
16741,321,0.0
16742,339,0.0
16743,341,0.0
16744,349,0.0
16745,360,1.0
16746,378,0.0
16747,385,1.0
16748,387,0.0
16749,389,1.0
16750,393,1.0
16751,396,1.0
16752,398,0.0
16753,399,0.0
16754,406,1.0
16755,411,0.0
16756,414,0.0
16757,435,0.0
16758,439,0.0
16759,446,0.0
16760,450,1.0
16761,463,0.0
16762,466,1.0
16763,469,0.0
16764,478,1.0
16765,488,1.0
16766,507,1.0
16767,519,1.0
16768,534,1.0
16769,543,1.0
16770,548,0.0
16771,556,1.0
16772,572,0.0
16773,582,0.0
16774,590,0.0
16775,607,1.0
16776,617,0.0
16777,625,1.0
16778,629,0.0
16779,640,0.0
16780,645,0.0
16781,646,0.0
16782,649,1.0
16783,655,0.0
16784,680,0.0
16785,703,0.0
16786,704,0.0
16787,717,1.0
16788,732,1.0
16789,734,0.0
16790,743,0.0
16791,9,0.0
16792,12,0.0
16793,15,0.0
16794,18,1.0
16795,41,1.0
16796,97,0.0
16797,129,1.0
16798,143,0.0
16799,144,1.0
16800,147,0.0
16801,154,1.0
16802,196,0.0
16803,198,1.0
16804,204,1.0
16805,206,1.0
16806,213,1.0
16807,230,0.0
16808,238,1.0
16809,245,1.0
16810,264,1.0
16811,275,0.0
16812,300,1.0
16813,320,0.0
16814,344,0.0
16815,349,0.0
16816,375,0.0
16817,439,0.0
16818,442,1.0
16819,455,0.0
16820,457,0.0
16821,481,1.0
16822,483,1.0
16823,489,0.0
16824,499,0.0
16825,515,0.0
16826,518,0.0
16827,532,0.0
16828,538,0.0
16829,547,1.0
16830,548,0.0
16831,554,0.0
16832,581,0.0
16833,591,0.0
16834,594,1.0
16835,615,1.0
16836,620,1.0
16837,646,1.0
16838,657,0.0
16839,662,1.0
16840,670,1.0
16841,686,1.0
16842,691,1.0
16843,694,0.0
16844,715,1.0
16845,721,0.0
16846,734,0.0
16847,735,1.0
16848,739,0.0
16849,741,0.0
16850,744,1.0
16851,9,0.0
16852,12,0.0
16853,18,1.0
16854,41,1.0
16855,64,0.0
16856,68,0.0
16857,70,0.0
16858,80,0.0
16859,90,0.0
16860,97,1.0
16861,100,1.0
16862,101,0.0
16863,105,0.0
16864,109,1.0
16865,137,1.0
16866,140,1.0
16867,148,0.0
16868,178,0.0
16869,201,1.0
16870,206,1.0
16871,215,0.0
16872,223,0.0
16873,237,1.0
16874,248,0.0
16875,265,1.0
16876,273,0.0
16877,283,0.0
16878,296,0.0
16879,307,0.0
16880,335,0.0
16881,342,0.0
16882,354,1.0
16883,361,0.0
16884,382,0.0
16885,383,0.0
16886,386,0.0
16887,409,0.0
16888,416,0.0
16889,437,0.0
16890,440,0.0
16891,446,1.0
16892,447,1.0
16893,448,0.0
16894,456,0.0
16895,460,1.0
16896,467,0.0
16897,469,0.0
16898,481,0.0
16899,487,0.0
16900,490,0.0
16901,492,1.0
16902,496,0.0
16903,499,0.0
16904,512,0.0
16905,522,1.0
16906,540,0.0
16907,547,0.0
16908,549,0.0
16909,559,0.0
16910,570,1.0
16911,572,0.0
16912,584,1.0
16913,589,1.0
16914,601,0.0
16915,603,0.0
16916,615,0.0
16917,616,1.0
16918,636,0.0
16919,652,0.0
16920,653,1.0
16921,655,0.0
16922,660,0.0
16923,665,0.0
16924,669,0.0
16925,673,0.0
16926,680,0.0
16927,703,0.0
16928,705,1.0
16929,713,0.0
16930,715,0.0
16931,726,0.0
16932,730,1.0
16933,738,0.0
16934,746,1.0
16935,4,0.0
16936,12,0.0
16937,14,0.0
16938,26,0.0
16939,44,1.0
16940,49,1.0
16941,56,0.0
16942,58,0.0
16943,62,0.0
16944,63,1.0
16945,135,1.0
16946,177,1.0
16947,178,0.0
16948,190,0.0
16949,223,1.0
16950,226,0.0
16951,229,0.0
16952,230,0.0
16953,236,1.0
16954,238,0.0
16955,241,1.0
16956,270,1.0
16957,275,0.0
16958,320,1.0
16959,327,0.0
16960,328,0.0
16961,332,0.0
16962,333,0.0
16963,336,0.0
16964,343,0.0
16965,348,0.0
16966,349,0.0
16967,352,0.0
16968,353,1.0
16969,364,1.0
16970,365,1.0
16971,386,0.0
16972,390,1.0
16973,400,1.0
16974,408,1.0
16975,409,1.0
16976,418,0.0
16977,419,0.0
16978,423,1.0
16979,427,0.0
16980,461,1.0
16981,477,1.0
16982,482,0.0
16983,486,0.0
16984,503,1.0
16985,514,0.0
16986,518,1.0
16987,544,0.0
16988,548,0.0
16989,573,0.0
16990,574,0.0
16991,583,1.0
16992,585,0.0
16993,592,0.0
16994,594,0.0
16995,600,1.0
16996,617,0.0
16997,621,0.0
16998,626,0.0
16999,629,0.0
17000,630,0.0
17001,634,0.0
17002,640,0.0
17003,645,1.0
17004,646,1.0
17005,647,1.0
17006,649,1.0
17007,656,1.0
17008,661,0.0
17009,662,0.0
17010,667,0.0
17011,669,1.0
17012,670,1.0
17013,672,1.0
17014,675,1.0
17015,678,1.0
17016,682,1.0
17017,687,0.0
17018,734,0.0
17019,744,1.0
17020,745,0.0
17021,748,1.0
17022,2,1.0
17023,22,0.0
17024,44,0.0
17025,51,0.0
17026,52,1.0
17027,54,0.0
17028,59,0.0
17029,63,1.0
17030,65,0.0
17031,71,0.0
17032,80,0.0
17033,93,1.0
17034,100,0.0
17035,101,1.0
17036,106,0.0
17037,122,0.0
17038,142,0.0
17039,154,0.0
17040,172,0.0
17041,204,0.0
17042,217,1.0
17043,223,0.0
17044,225,0.0
17045,233,0.0
17046,235,1.0
17047,236,1.0
17048,241,1.0
17049,245,1.0
17050,253,1.0
17051,257,1.0
17052,263,1.0
17053,281,1.0
17054,306,0.0
17055,307,1.0
17056,316,1.0
17057,318,1.0
17058,324,0.0
17059,338,0.0
17060,341,0.0
17061,350,0.0
17062,359,0.0
17063,360,0.0
17064,366,1.0
17065,371,0.0
17066,396,1.0
17067,431,0.0
17068,432,0.0
17069,434,1.0
17070,446,0.0
17071,448,1.0
17072,460,0.0
17073,471,0.0
17074,476,1.0
17075,479,1.0
17076,494,1.0
17077,505,1.0
17078,507,0.0
17079,510,1.0
17080,527,1.0
17081,537,1.0
17082,544,1.0
17083,546,1.0
17084,550,0.0
17085,561,0.0
17086,566,0.0
17087,568,1.0
17088,578,1.0
17089,610,0.0
17090,612,0.0
17091,615,0.0
17092,639,0.0
17093,652,0.0
17094,675,1.0
17095,683,0.0
17096,687,0.0
17097,689,1.0
17098,695,0.0
17099,698,0.0
17100,726,1.0
17101,727,0.0
17102,728,0.0
17103,734,1.0
17104,749,1.0
17105,1,1.0
17106,2,1.0
17107,8,1.0
17108,22,1.0
17109,28,1.0
17110,43,1.0
17111,46,0.0
17112,51,0.0
17113,63,0.0
17114,80,0.0
17115,98,0.0
17116,103,1.0
17117,109,0.0
17118,130,0.0
17119,131,1.0
17120,141,0.0
17121,152,1.0
17122,154,0.0
17123,165,0.0
17124,169,1.0
17125,184,0.0
17126,196,1.0
17127,197,0.0
17128,206,0.0
17129,208,1.0
17130,219,0.0
17131,221,0.0
17132,222,1.0
17133,223,0.0
17134,226,0.0
17135,233,0.0
17136,244,1.0
17137,248,0.0
17138,251,0.0
17139,255,0.0
17140,268,0.0
17141,279,0.0
17142,302,0.0
17143,323,1.0
17144,341,0.0
17145,363,1.0
17146,367,1.0
17147,375,0.0
17148,382,1.0
17149,384,1.0
17150,385,0.0
17151,410,0.0
17152,415,1.0
17153,418,1.0
17154,420,0.0
17155,432,1.0
17156,433,0.0
17157,439,0.0
17158,451,0.0
17159,463,1.0
17160,487,0.0
17161,488,1.0
17162,489,1.0
17163,492,0.0
17164,508,0.0
17165,510,0.0
17166,564,0.0
17167,585,0.0
17168,605,0.0
17169,610,1.0
17170,661,0.0
17171,702,0.0
17172,718,1.0
17173,741,0.0
17174,9,0.0
17175,11,0.0
17176,12,0.0
17177,14,1.0
17178,18,1.0
17179,21,0.0
17180,22,1.0
17181,26,0.0
17182,28,0.0
17183,45,0.0
17184,48,0.0
17185,52,0.0
17186,70,0.0
17187,71,0.0
17188,87,1.0
17189,90,1.0
17190,108,1.0
17191,118,0.0
17192,122,1.0
17193,135,1.0
17194,138,0.0
17195,152,1.0
17196,155,0.0
17197,157,1.0
17198,176,1.0
17199,182,0.0
17200,191,0.0
17201,209,1.0
17202,223,0.0
17203,232,1.0
17204,234,1.0
17205,251,0.0
17206,266,0.0
17207,273,1.0
17208,276,1.0
17209,281,0.0
17210,290,0.0
17211,299,1.0
17212,308,0.0
17213,334,1.0
17214,337,1.0
17215,338,0.0
17216,362,1.0
17217,365,1.0
17218,368,0.0
17219,369,1.0
17220,379,0.0
17221,410,0.0
17222,415,1.0
17223,416,1.0
17224,417,0.0
17225,422,0.0
17226,458,0.0
17227,461,1.0
17228,478,0.0
17229,486,1.0
17230,499,0.0
17231,503,1.0
17232,522,0.0
17233,530,0.0
17234,532,0.0
17235,536,1.0
17236,540,1.0
17237,542,1.0
17238,544,1.0
17239,548,1.0
17240,560,1.0
17241,576,0.0
17242,580,0.0
17243,590,1.0
17244,605,0.0
17245,606,1.0
17246,627,0.0
17247,633,0.0
17248,637,1.0
17249,654,1.0
17250,665,0.0
17251,673,0.0
17252,683,1.0
17253,685,1.0
17254,688,0.0
17255,690,1.0
17256,694,0.0
17257,697,1.0
17258,699,0.0
17259,706,1.0
17260,723,1.0
17261,744,0.0
17262,0,0.0
17263,4,0.0
17264,6,1.0
17265,8,0.0
17266,9,1.0
17267,26,1.0
17268,42,1.0
17269,43,0.0
17270,51,1.0
17271,60,0.0
17272,66,1.0
17273,87,0.0
17274,105,0.0
17275,109,0.0
17276,132,0.0
17277,133,0.0
17278,150,1.0
17279,153,0.0
17280,165,0.0
17281,171,1.0
17282,177,1.0
17283,186,0.0
17284,189,0.0
17285,201,1.0
17286,215,1.0
17287,238,0.0
17288,256,0.0
17289,259,0.0
17290,263,0.0
17291,269,1.0
17292,308,0.0
17293,322,1.0
17294,323,0.0
17295,339,1.0
17296,343,0.0
17297,356,1.0
17298,357,0.0
17299,361,0.0
17300,377,0.0
17301,384,1.0
17302,388,0.0
17303,389,0.0
17304,391,0.0
17305,405,0.0
17306,406,1.0
17307,410,0.0
17308,411,0.0
17309,421,0.0
17310,429,0.0
17311,437,0.0
17312,440,0.0
17313,455,0.0
17314,462,0.0
17315,471,0.0
17316,477,0.0
17317,525,0.0
17318,531,0.0
17319,560,0.0
17320,572,0.0
17321,598,0.0
17322,601,0.0
17323,612,1.0
17324,614,1.0
17325,623,1.0
17326,635,0.0
17327,646,1.0
17328,700,1.0
17329,705,1.0
17330,724,1.0
17331,733,1.0
17332,1,1.0
17333,5,0.0
17334,16,0.0
17335,30,0.0
17336,34,0.0
17337,42,0.0
17338,46,1.0
17339,53,1.0
17340,65,1.0
17341,70,0.0
17342,74,1.0
17343,78,0.0
17344,79,0.0
17345,81,0.0
17346,91,0.0
17347,113,0.0
17348,122,1.0
17349,127,0.0
17350,135,1.0
17351,138,0.0
17352,144,0.0
17353,169,1.0
17354,170,0.0
17355,197,1.0
17356,207,0.0
17357,209,1.0
17358,217,1.0
17359,222,0.0
17360,247,0.0
17361,261,0.0
17362,268,1.0
17363,273,0.0
17364,283,0.0
17365,285,1.0
17366,286,0.0
17367,299,0.0
17368,309,1.0
17369,319,1.0
17370,321,1.0
17371,322,0.0
17372,323,1.0
17373,336,1.0
17374,339,0.0
17375,359,0.0
17376,360,1.0
17377,375,1.0
17378,409,0.0
17379,434,1.0
17380,439,0.0
17381,463,0.0
17382,478,0.0
17383,496,1.0
17384,498,1.0
17385,500,0.0
17386,507,1.0
17387,522,1.0
17388,523,1.0
17389,525,1.0
17390,527,1.0
17391,535,1.0
17392,556,1.0
17393,566,1.0
17394,571,0.0
17395,575,1.0
17396,581,0.0
17397,591,1.0
17398,597,0.0
17399,600,0.0
17400,618,0.0
17401,621,0.0
17402,626,0.0
17403,637,0.0
17404,640,0.0
17405,647,0.0
17406,661,1.0
17407,669,1.0
17408,689,0.0
17409,702,1.0
17410,711,0.0
17411,717,0.0
17412,718,0.0
17413,722,0.0
17414,724,1.0
17415,733,0.0
17416,734,0.0
17417,737,0.0
17418,740,0.0
17419,741,0.0
17420,745,1.0
17421,31,1.0
17422,55,0.0
17423,91,0.0
17424,104,1.0
17425,106,0.0
17426,142,0.0
17427,147,0.0
17428,156,1.0
17429,163,1.0
17430,164,1.0
17431,179,0.0
17432,223,1.0
17433,228,1.0
17434,231,0.0
17435,241,1.0
17436,244,1.0
17437,255,1.0
17438,281,0.0
17439,291,1.0
17440,297,1.0
17441,302,1.0
17442,305,1.0
17443,309,0.0
17444,328,0.0
17445,332,1.0
17446,334,1.0
17447,335,1.0
17448,343,1.0
17449,345,0.0
17450,357,0.0
17451,361,1.0
17452,362,0.0
17453,363,0.0
17454,373,0.0
17455,377,0.0
17456,389,1.0
17457,392,1.0
17458,409,0.0
17459,420,1.0
17460,439,1.0
17461,442,1.0
17462,466,0.0
17463,470,0.0
17464,475,1.0
17465,479,0.0
17466,488,1.0
17467,508,0.0
17468,526,0.0
17469,554,0.0
17470,573,1.0
17471,574,0.0
17472,577,0.0
17473,584,1.0
17474,586,0.0
17475,587,0.0
17476,597,1.0
17477,609,0.0
17478,615,0.0
17479,629,0.0
17480,640,0.0
17481,642,1.0
17482,663,0.0
17483,667,0.0
17484,680,0.0
17485,681,0.0
17486,707,1.0
17487,713,1.0
17488,723,0.0
17489,725,0.0
17490,730,0.0
17491,30,0.0
17492,50,1.0
17493,60,0.0
17494,66,0.0
17495,77,0.0
17496,78,0.0
17497,87,0.0
17498,96,0.0
17499,134,0.0
17500,175,1.0
17501,176,1.0
17502,203,0.0
17503,207,1.0
17504,228,0.0
17505,231,0.0
17506,258,0.0
17507,261,0.0
17508,286,0.0
17509,336,1.0
17510,339,0.0
17511,354,0.0
17512,374,0.0
17513,376,0.0
17514,377,0.0
17515,379,0.0
17516,383,0.0
17517,392,0.0
17518,397,0.0
17519,418,1.0
17520,420,1.0
17521,439,0.0
17522,441,0.0
17523,453,0.0
17524,466,0.0
17525,477,0.0
17526,486,0.0
17527,494,0.0
17528,523,0.0
17529,529,0.0
17530,548,1.0
17531,560,0.0
17532,609,0.0
17533,614,0.0
17534,620,1.0
17535,635,1.0
17536,646,0.0
17537,658,1.0
17538,662,1.0
17539,678,0.0
17540,679,0.0
17541,684,0.0
17542,694,1.0
17543,695,1.0
17544,699,0.0
17545,700,0.0
17546,703,1.0
17547,708,0.0
17548,709,0.0
17549,720,0.0
17550,1,0.0
17551,8,1.0
17552,21,1.0
17553,37,1.0
17554,38,1.0
17555,39,0.0
17556,44,1.0
17557,46,1.0
17558,66,1.0
17559,74,0.0
17560,80,0.0
17561,96,1.0
17562,116,0.0
17563,136,1.0
17564,143,1.0
17565,151,1.0
17566,157,0.0
17567,162,1.0
17568,167,1.0
17569,168,0.0
17570,177,0.0
17571,187,1.0
17572,188,1.0
17573,190,1.0
17574,195,1.0
17575,201,0.0
17576,213,1.0
17577,222,1.0
17578,231,0.0
17579,251,0.0
17580,253,0.0
17581,260,0.0
17582,271,0.0
17583,273,0.0
17584,275,1.0
17585,276,0.0
17586,284,1.0
17587,290,1.0
17588,305,1.0
17589,314,1.0
17590,337,0.0
17591,342,0.0
17592,352,1.0
17593,356,0.0
17594,387,1.0
17595,391,0.0
17596,393,0.0
17597,395,1.0
17598,399,0.0
17599,405,1.0
17600,411,0.0
17601,413,1.0
17602,422,0.0
17603,428,1.0
17604,435,0.0
17605,449,0.0
17606,461,0.0
17607,468,1.0
17608,470,1.0
17609,471,1.0
17610,484,0.0
17611,485,1.0
17612,501,1.0
17613,524,0.0
17614,553,0.0
17615,556,0.0
17616,560,1.0
17617,573,1.0
17618,574,0.0
17619,597,0.0
17620,609,1.0
17621,618,1.0
17622,622,0.0
17623,675,1.0
17624,742,0.0
17625,32,1.0
17626,35,1.0
17627,55,1.0
17628,56,0.0
17629,80,1.0
17630,126,0.0
17631,128,0.0
17632,131,0.0
17633,132,0.0
17634,142,0.0
17635,159,1.0
17636,168,0.0
17637,170,1.0
17638,173,1.0
17639,182,1.0
17640,184,0.0
17641,189,1.0
17642,190,1.0
17643,214,1.0
17644,235,0.0
17645,247,1.0
17646,253,1.0
17647,256,1.0
17648,271,1.0
17649,272,0.0
17650,293,1.0
17651,295,0.0
17652,296,0.0
17653,297,0.0
17654,319,1.0
17655,329,1.0
17656,330,0.0
17657,333,1.0
17658,337,0.0
17659,351,0.0
17660,361,0.0
17661,380,0.0
17662,397,0.0
17663,398,0.0
17664,407,1.0
17665,433,1.0
17666,435,0.0
17667,457,0.0
17668,479,1.0
17669,488,0.0
17670,511,0.0
17671,529,0.0
17672,545,0.0
17673,552,1.0
17674,570,0.0
17675,580,0.0
17676,595,1.0
17677,650,1.0
17678,658,0.0
17679,661,1.0
17680,692,0.0
17681,697,0.0
17682,701,0.0
17683,707,1.0
17684,708,0.0
17685,715,0.0
17686,726,0.0
17687,735,0.0
17688,743,1.0
17689,744,1.0
17690,746,0.0
17691,13,1.0
17692,20,0.0
17693,26,1.0
17694,27,0.0
17695,28,1.0
17696,29,1.0
17697,45,1.0
17698,50,0.0
17699,59,1.0
17700,63,0.0
17701,85,1.0
17702,86,0.0
17703,87,1.0
17704,114,1.0
17705,147,0.0
17706,159,1.0
17707,173,1.0
17708,185,1.0
17709,191,1.0
17710,196,0.0
17711,197,0.0
17712,211,1.0
17713,235,1.0
17714,236,0.0
17715,265,1.0
17716,272,0.0
17717,275,1.0
17718,278,0.0
17719,304,0.0
17720,349,1.0
17721,356,0.0
17722,360,0.0
17723,361,1.0
17724,366,1.0
17725,386,1.0
17726,391,0.0
17727,392,0.0
17728,402,1.0
17729,406,0.0
17730,411,1.0
17731,412,1.0
17732,430,0.0
17733,452,0.0
17734,457,1.0
17735,466,1.0
17736,474,0.0
17737,497,1.0
17738,506,0.0
17739,522,0.0
17740,524,1.0
17741,529,0.0
17742,534,0.0
17743,557,0.0
17744,591,0.0
17745,608,1.0
17746,618,0.0
17747,630,0.0
17748,642,1.0
17749,649,0.0
17750,663,0.0
17751,672,1.0
17752,693,0.0
17753,696,1.0
17754,700,1.0
17755,702,1.0
17756,704,0.0
17757,712,1.0
17758,726,1.0
17759,0,0.0
17760,21,1.0
17761,25,1.0
17762,31,0.0
17763,43,0.0
17764,69,1.0
17765,77,1.0
17766,92,0.0
17767,103,1.0
17768,105,1.0
17769,130,0.0
17770,152,1.0
17771,155,1.0
17772,164,1.0
17773,170,0.0
17774,184,0.0
17775,200,1.0
17776,207,1.0
17777,211,1.0
17778,221,0.0
17779,223,1.0
17780,238,0.0
17781,242,1.0
17782,260,1.0
17783,276,1.0
17784,295,1.0
17785,296,0.0
17786,303,1.0
17787,315,1.0
17788,333,1.0
17789,345,1.0
17790,350,0.0
17791,351,1.0
17792,359,0.0
17793,379,0.0
17794,386,1.0
17795,390,0.0
17796,392,0.0
17797,409,1.0
17798,424,1.0
17799,425,0.0
17800,442,0.0
17801,443,1.0
17802,456,1.0
17803,458,0.0
17804,490,1.0
17805,494,0.0
17806,498,0.0
17807,515,1.0
17808,516,0.0
17809,517,1.0
17810,527,1.0
17811,529,1.0
17812,538,0.0
17813,552,0.0
17814,562,1.0
17815,574,1.0
17816,575,1.0
17817,589,1.0
17818,592,1.0
17819,594,0.0
17820,597,1.0
17821,600,0.0
17822,618,0.0
17823,628,0.0
17824,632,0.0
17825,636,1.0
17826,638,0.0
17827,653,0.0
17828,669,1.0
17829,684,0.0
17830,689,0.0
17831,706,0.0
17832,730,0.0
17833,731,1.0
17834,733,1.0
17835,734,1.0
17836,739,0.0
17837,741,0.0
17838,18,1.0
17839,21,0.0
17840,23,1.0
17841,42,0.0
17842,51,1.0
17843,66,1.0
17844,69,0.0
17845,74,0.0
17846,85,1.0
17847,96,0.0
17848,97,1.0
17849,102,0.0
17850,103,1.0
17851,107,1.0
17852,113,0.0
17853,123,0.0
17854,149,1.0
17855,153,0.0
17856,154,1.0
17857,157,1.0
17858,160,0.0
17859,168,0.0
17860,178,0.0
17861,202,0.0
17862,216,1.0
17863,234,0.0
17864,242,1.0
17865,243,0.0
17866,249,0.0
17867,270,0.0
17868,298,1.0
17869,303,0.0
17870,338,0.0
17871,355,1.0
17872,358,1.0
17873,393,0.0
17874,409,1.0
17875,417,0.0
17876,418,0.0
17877,453,1.0
17878,475,0.0
17879,487,1.0
17880,493,0.0
17881,494,1.0
17882,497,0.0
17883,502,1.0
17884,503,0.0
17885,512,1.0
17886,513,1.0
17887,514,1.0
17888,515,1.0
17889,521,0.0
17890,524,1.0
17891,540,0.0
17892,544,0.0
17893,546,1.0
17894,565,1.0
17895,570,0.0
17896,573,0.0
17897,582,0.0
17898,598,0.0
17899,602,1.0
17900,603,1.0
17901,609,1.0
17902,622,0.0
17903,630,0.0
17904,631,0.0
17905,647,1.0
17906,665,0.0
17907,673,1.0
17908,680,1.0
17909,681,1.0
17910,684,0.0
17911,706,1.0
17912,712,0.0
17913,714,0.0
17914,744,1.0
17915,17,0.0
17916,23,0.0
17917,35,0.0
17918,39,0.0
17919,48,0.0
17920,58,1.0
17921,59,0.0
17922,64,0.0
17923,77,1.0
17924,85,0.0
17925,86,1.0
17926,92,1.0
17927,109,0.0
17928,111,1.0
17929,155,0.0
17930,173,0.0
17931,200,0.0
17932,220,1.0
17933,223,1.0
17934,231,1.0
17935,238,0.0
17936,251,1.0
17937,272,1.0
17938,288,0.0
17939,296,0.0
17940,305,0.0
17941,315,1.0
17942,340,1.0
17943,342,0.0
17944,343,0.0
17945,346,0.0
17946,390,0.0
17947,400,1.0
17948,403,1.0
17949,410,1.0
17950,431,0.0
17951,437,0.0
17952,474,1.0
17953,485,0.0
17954,494,0.0
17955,513,1.0
17956,534,1.0
17957,537,0.0
17958,539,1.0
17959,545,0.0
17960,551,0.0
17961,566,0.0
17962,571,0.0
17963,573,1.0
17964,575,0.0
17965,576,0.0
17966,587,0.0
17967,609,0.0
17968,617,0.0
17969,629,1.0
17970,664,1.0
17971,666,0.0
17972,672,1.0
17973,674,1.0
17974,689,0.0
17975,698,0.0
17976,703,1.0
17977,704,1.0
17978,714,0.0
17979,730,0.0
17980,742,1.0
17981,744,1.0
17982,10,1.0
17983,48,0.0
17984,53,1.0
17985,99,1.0
17986,108,0.0
17987,117,0.0
17988,128,1.0
17989,129,1.0
17990,135,0.0
17991,136,1.0
17992,153,0.0
17993,156,1.0
17994,163,0.0
17995,170,1.0
17996,200,1.0
17997,210,1.0
17998,214,0.0
17999,218,1.0
18000,232,1.0
18001,243,1.0
18002,249,0.0
18003,261,0.0
18004,280,1.0
18005,283,0.0
18006,304,1.0
18007,311,0.0
18008,323,0.0
18009,325,0.0
18010,328,0.0
18011,333,1.0
18012,347,0.0
18013,351,1.0
